node_id,fraud_score,if_score,lof_score,heuristic_score,risk_level,is_anomaly
tx_17375,0.588864,0.439165,0.9781,0.0,MEDIUM,0
tx_42376,0.588798,0.28183,0.948686,0.55,MEDIUM,0
tx_38221,0.588788,0.46086,0.953503,0.0,MEDIUM,0
tx_33475,0.588723,0.370443,0.923808,0.35,MEDIUM,0
tx_45540,0.588713,0.370666,0.923533,0.35,MEDIUM,0
tx_35107,0.588706,0.249915,0.94686,0.65,MEDIUM,0
tx_9115,0.588696,0.439142,0.977705,0.0,MEDIUM,0
tx_41289,0.588692,0.420301,0.86764,0.35,MEDIUM,0
tx_39784,0.588672,0.278995,0.95156,0.55,MEDIUM,0
tx_45304,0.588652,0.285386,0.94432,0.55,MEDIUM,0
tx_47064,0.588538,0.428518,0.989262,0.0,MEDIUM,0
tx_46343,0.588512,0.323067,0.901579,0.55,MEDIUM,0
tx_45857,0.588511,0.317733,0.870079,0.65,MEDIUM,0
tx_45917,0.588413,0.238673,0.958776,0.65,MEDIUM,0
tx_28166,0.588412,0.359564,0.93527,0.35,MEDIUM,0
tx_17058,0.588405,0.476329,0.935141,0.0,MEDIUM,0
tx_33076,0.588372,0.341304,0.955714,0.35,MEDIUM,0
tx_13195,0.58834,0.334286,0.963529,0.35,MEDIUM,0
tx_47448,0.588241,0.450008,0.964342,0.0,MEDIUM,0
tx_35455,0.588206,0.257308,0.937294,0.65,MEDIUM,0
tx_48780,0.588198,0.362941,0.818435,0.65,MEDIUM,0
tx_44221,0.588193,0.45111,0.887984,0.2,MEDIUM,0
tx_47170,0.588183,0.41137,0.932666,0.2,MEDIUM,0
tx_5746,0.58816,0.374373,0.91798,0.35,MEDIUM,0
tx_924,0.588106,0.460212,0.952527,0.0,MEDIUM,0
tx_49279,0.588079,0.291095,0.936466,0.55,MEDIUM,0
tx_718,0.588041,0.460994,0.951484,0.0,MEDIUM,0
tx_33619,0.588018,0.465314,0.946567,0.0,MEDIUM,0
tx_48678,0.588015,0.420491,0.921986,0.2,MEDIUM,0
tx_38849,0.588015,0.289646,0.900435,0.65,MEDIUM,0
tx_48126,0.587968,0.3688,0.923769,0.35,MEDIUM,0
tx_36396,0.587962,0.353438,0.941037,0.35,MEDIUM,0
tx_42947,0.587887,0.444491,0.969665,0.0,MEDIUM,0
tx_31638,0.587846,0.376517,0.802283,0.65,MEDIUM,0
tx_48929,0.587799,0.364367,0.928336,0.35,MEDIUM,0
tx_44285,0.58775,0.347271,0.947444,0.35,MEDIUM,0
tx_42482,0.587672,0.342676,0.95242,0.35,MEDIUM,0
tx_46290,0.58765,0.31285,0.985919,0.35,MEDIUM,0
tx_41873,0.587635,0.376962,0.838755,0.55,MEDIUM,0
tx_41117,0.587631,0.368089,0.811228,0.65,MEDIUM,0
tx_32218,0.587565,0.452487,0.959864,0.0,MEDIUM,0
tx_35280,0.587509,0.372054,0.918962,0.35,MEDIUM,0
tx_9725,0.587497,0.451923,0.960329,0.0,MEDIUM,0
tx_42418,0.587489,0.320467,0.976947,0.35,MEDIUM,0
tx_3041,0.587399,0.426835,0.988308,0.0,MEDIUM,0
tx_43666,0.587366,0.328533,0.892565,0.55,MEDIUM,0
tx_1509,0.587311,0.432706,0.981484,0.0,MEDIUM,0
tx_41451,0.587233,0.450801,0.960932,0.0,MEDIUM,0
tx_12360,0.587222,0.437006,0.976425,0.0,MEDIUM,0
tx_46128,0.587199,0.26479,0.963859,0.55,MEDIUM,0
tx_41333,0.587151,0.284366,0.941715,0.55,MEDIUM,0
tx_30433,0.587141,0.316585,0.980446,0.35,MEDIUM,0
tx_37868,0.587078,0.442159,0.970267,0.0,MEDIUM,0
tx_26539,0.586971,0.457045,0.953251,0.0,MEDIUM,0
tx_38423,0.586964,0.339779,0.878909,0.55,MEDIUM,0
tx_42033,0.586852,0.369504,0.920187,0.35,MEDIUM,0
tx_43064,0.586797,0.318009,0.977983,0.35,MEDIUM,0
tx_45975,0.586619,0.303504,0.918856,0.55,MEDIUM,0
tx_47162,0.586547,0.349383,0.867062,0.55,MEDIUM,0
acc_M925617606,0.586546,0.51135,0.891096,0.0,MEDIUM,0
tx_44918,0.586539,0.358583,0.819192,0.65,MEDIUM,0
tx_35980,0.586528,0.25995,0.967628,0.55,MEDIUM,0
tx_48465,0.586519,0.288236,0.935781,0.55,MEDIUM,0
tx_45587,0.586508,0.274195,0.951552,0.55,MEDIUM,0
tx_49991,0.586482,0.31795,0.977261,0.35,MEDIUM,0
tx_37292,0.586406,0.357209,0.932904,0.35,MEDIUM,0
tx_41867,0.586403,0.35094,0.939949,0.35,MEDIUM,0
tx_49793,0.586374,0.313677,0.9068,0.55,MEDIUM,0
tx_32599,0.586371,0.481662,0.924058,0.0,MEDIUM,0
tx_46840,0.586351,0.291499,0.894191,0.65,MEDIUM,0
tx_12480,0.586212,0.50304,0.899609,0.0,MEDIUM,0
tx_49559,0.586209,0.280162,0.944089,0.55,MEDIUM,0
tx_12211,0.586129,0.46997,0.936607,0.0,MEDIUM,0
tx_48443,0.586127,0.290878,0.931831,0.55,MEDIUM,0
tx_43860,0.586088,0.41977,0.861729,0.35,MEDIUM,0
tx_42364,0.586083,0.478968,0.926368,0.0,MEDIUM,0
tx_40814,0.58603,0.442219,0.967579,0.0,MEDIUM,0
tx_15240,0.585999,0.455643,0.9524,0.0,MEDIUM,0
tx_25217,0.585939,0.449637,0.959005,0.0,MEDIUM,0
tx_19576,0.585897,0.450573,0.957849,0.0,MEDIUM,0
tx_48865,0.585892,0.253954,0.935282,0.65,MEDIUM,0
tx_48775,0.585892,0.437901,0.972093,0.0,MEDIUM,0
tx_48045,0.585847,0.367514,0.919913,0.35,MEDIUM,0
tx_34770,0.585821,0.348321,0.94144,0.35,MEDIUM,0
tx_10925,0.585802,0.284957,0.900178,0.65,MEDIUM,0
tx_25699,0.585793,0.492326,0.910615,0.0,MEDIUM,0
tx_2061,0.585782,0.445926,0.962788,0.0,MEDIUM,0
tx_48917,0.585752,0.242359,0.947975,0.65,MEDIUM,0
acc_C1553686114,0.585738,0.484329,0.750725,0.45,MEDIUM,0
tx_34939,0.585733,0.490564,0.912448,0.0,MEDIUM,0
tx_32597,0.585693,0.428886,0.981736,0.0,MEDIUM,0
tx_21572,0.585685,0.40098,0.806859,0.55,MEDIUM,0
tx_43667,0.585647,0.323052,0.969434,0.35,MEDIUM,0
tx_37469,0.585616,0.353453,0.935154,0.35,MEDIUM,0
acc_C865339994,0.585554,0.509331,0.722138,0.45,MEDIUM,0
acc_M909315048,0.585542,0.513721,0.885918,0.0,MEDIUM,0
tx_7064,0.585522,0.445877,0.962194,0.0,MEDIUM,0
tx_43831,0.585492,0.304008,0.91547,0.55,MEDIUM,0
tx_36315,0.58548,0.32912,0.84969,0.65,MEDIUM,0
tx_23580,0.585454,0.43009,0.979784,0.0,MEDIUM,0
tx_38571,0.585454,0.266878,0.919648,0.65,MEDIUM,0
tx_43878,0.585434,0.452122,0.954948,0.0,MEDIUM,0
tx_46207,0.585359,0.242969,0.946307,0.65,MEDIUM,0
tx_5537,0.585333,0.461639,0.943987,0.0,MEDIUM,0
tx_46341,0.585309,0.235514,0.954569,0.65,MEDIUM,0
tx_48303,0.585304,0.32769,0.963358,0.35,MEDIUM,0
tx_44678,0.585233,0.365387,0.920773,0.35,MEDIUM,0
tx_43723,0.585171,0.331343,0.958916,0.35,MEDIUM,0
tx_46941,0.585159,0.332529,0.957552,0.35,MEDIUM,0
tx_45644,0.585154,0.3402,0.87391,0.55,MEDIUM,0
tx_5232,0.585134,0.468485,0.935789,0.0,MEDIUM,0
tx_35253,0.585036,0.298585,0.920433,0.55,MEDIUM,0
tx_48803,0.584992,0.35829,0.928153,0.35,MEDIUM,0
tx_48828,0.584957,0.445267,0.961467,0.0,MEDIUM,0
tx_32445,0.5848,0.301316,0.916769,0.55,MEDIUM,0
tx_11228,0.584789,0.339766,0.873485,0.55,MEDIUM,0
tx_47301,0.584785,0.309878,0.907099,0.55,MEDIUM,0
tx_32882,0.584756,0.433378,0.974339,0.0,MEDIUM,0
tx_46819,0.584734,0.378643,0.904611,0.35,MEDIUM,0
tx_47313,0.584612,0.344996,0.94216,0.35,MEDIUM,0
tx_48804,0.584605,0.350555,0.860888,0.55,MEDIUM,0
tx_4205,0.584602,0.463154,0.940458,0.0,MEDIUM,0
tx_45079,0.584578,0.347062,0.939751,0.35,MEDIUM,0
tx_44574,0.584538,0.41806,0.859778,0.35,MEDIUM,0
tx_41186,0.584536,0.381039,0.826422,0.55,MEDIUM,0
tx_47531,0.584506,0.31407,0.901687,0.55,MEDIUM,0
tx_46933,0.584489,0.321996,0.967726,0.35,MEDIUM,0
acc_C1828290290,0.584478,0.463994,0.901703,0.1,MEDIUM,0
tx_49325,0.584476,0.326296,0.962855,0.35,MEDIUM,0
tx_34860,0.584425,0.325767,0.963325,0.35,MEDIUM,0
tx_24912,0.584378,0.474746,0.926856,0.0,MEDIUM,0
acc_M1407858699,0.584347,0.48535,0.914849,0.0,MEDIUM,0
tx_43905,0.584304,0.296749,0.883168,0.65,MEDIUM,0
tx_16636,0.584297,0.487634,0.912154,0.0,MEDIUM,0
tx_49150,0.584215,0.358962,0.925456,0.35,MEDIUM,0
tx_30913,0.584177,0.327763,0.960459,0.35,MEDIUM,0
acc_C567640828,0.584161,0.520051,0.706594,0.45,MEDIUM,0
tx_48349,0.584157,0.348026,0.937614,0.35,MEDIUM,0
tx_19872,0.584141,0.413524,0.863889,0.35,MEDIUM,0
tx_1062,0.584137,0.427058,0.979903,0.0,MEDIUM,0
tx_46133,0.584108,0.258451,0.925764,0.65,MEDIUM,0
tx_45162,0.584106,0.300949,0.915448,0.55,MEDIUM,0
tx_45319,0.584088,0.327886,0.885098,0.55,MEDIUM,0
tx_49683,0.584067,0.330968,0.881579,0.55,MEDIUM,0
tx_5643,0.584062,0.475911,0.924756,0.0,MEDIUM,0
tx_21496,0.584007,0.471483,0.929598,0.0,MEDIUM,0
tx_24910,0.583991,0.45545,0.947596,0.0,MEDIUM,0
tx_46500,0.583856,0.424253,0.982355,0.0,MEDIUM,0
acc_M1794020922,0.583818,0.493716,0.904115,0.0,MEDIUM,0
tx_48250,0.583806,0.316488,0.859716,0.65,MEDIUM,0
tx_23239,0.5838,0.45128,0.951809,0.0,MEDIUM,0
tx_5914,0.583773,0.487636,0.910841,0.0,MEDIUM,0
tx_25430,0.583764,0.42827,0.846356,0.35,MEDIUM,0
tx_36367,0.58376,0.329173,0.957831,0.35,MEDIUM,0
tx_46831,0.583661,0.32497,0.96231,0.35,MEDIUM,0
tx_47857,0.583653,0.318351,0.857239,0.65,MEDIUM,0
tx_46149,0.583632,0.333832,0.87727,0.55,MEDIUM,0
tx_917,0.583572,0.419948,0.986488,0.0,MEDIUM,0
tx_31170,0.583562,0.440379,0.963478,0.0,MEDIUM,0
tx_40328,0.583458,0.43541,0.968809,0.0,MEDIUM,0
tx_12194,0.583442,0.428612,0.976417,0.0,MEDIUM,0
tx_43260,0.583305,0.437049,0.966582,0.0,MEDIUM,0
tx_3162,0.583276,0.27731,0.902466,0.65,MEDIUM,0
tx_46593,0.583275,0.315899,0.971552,0.35,MEDIUM,0
tx_30912,0.583269,0.348019,0.860401,0.55,MEDIUM,0
tx_47210,0.583268,0.474682,0.849153,0.2,MEDIUM,0
tx_35379,0.58324,0.379535,0.956124,0.2,MEDIUM,0
tx_47199,0.583214,0.272106,0.945666,0.55,MEDIUM,0
tx_34763,0.583179,0.269858,0.948108,0.55,MEDIUM,0
tx_40077,0.58306,0.319574,0.966879,0.35,MEDIUM,0
tx_25502,0.583035,0.326235,0.959323,0.35,MEDIUM,0
tx_34642,0.583035,0.275065,0.941889,0.55,MEDIUM,0
tx_8767,0.583018,0.434086,0.969199,0.0,MEDIUM,0
tx_29255,0.582933,0.324646,0.960855,0.35,MEDIUM,0
tx_42160,0.582911,0.338483,0.945233,0.35,MEDIUM,0
tx_42579,0.58291,0.353658,0.92816,0.35,MEDIUM,0
acc_C150094392,0.582858,0.504746,0.720557,0.45,MEDIUM,0
tx_45940,0.582845,0.343627,0.939282,0.35,MEDIUM,0
acc_C1822871957,0.582823,0.522286,0.869486,0.0,MEDIUM,0
tx_36637,0.582815,0.286481,0.928497,0.55,MEDIUM,0
tx_36064,0.582815,0.355128,0.813768,0.65,MEDIUM,0
tx_5451,0.582757,0.498407,0.896185,0.0,MEDIUM,0
tx_46584,0.582746,0.359957,0.920664,0.35,MEDIUM,0
tx_49089,0.582741,0.384657,0.892863,0.35,MEDIUM,0
tx_15604,0.582703,0.318445,0.967256,0.35,MEDIUM,0
tx_43544,0.582655,0.268114,0.94876,0.55,MEDIUM,0
tx_46982,0.582591,0.34339,0.938914,0.35,MEDIUM,0
acc_C1244200882,0.582587,0.489626,0.868137,0.1,MEDIUM,0
tx_9995,0.58254,0.469259,0.928434,0.0,MEDIUM,0
tx_35230,0.582457,0.441973,0.958922,0.0,MEDIUM,0
tx_38065,0.582454,0.328111,0.88076,0.55,MEDIUM,0
tx_48666,0.582433,0.347974,0.858363,0.55,MEDIUM,0
tx_49222,0.58242,0.303524,0.908335,0.55,MEDIUM,0
tx_7315,0.582389,0.469828,0.927417,0.0,MEDIUM,0
tx_49014,0.582311,0.328261,0.955234,0.35,MEDIUM,0
tx_45707,0.582275,0.271127,0.944421,0.55,MEDIUM,0
tx_47500,0.58227,0.332301,0.950586,0.35,MEDIUM,0
tx_45903,0.582249,0.336529,0.945777,0.35,MEDIUM,0
tx_24071,0.582231,0.439647,0.960975,0.0,MEDIUM,0
tx_37163,0.5822,0.272441,0.942755,0.55,MEDIUM,0
tx_1930,0.582174,0.431154,0.970387,0.0,MEDIUM,0
tx_46282,0.582102,0.351211,0.928891,0.35,MEDIUM,0
tx_10709,0.582094,0.433109,0.967987,0.0,MEDIUM,0
tx_15222,0.582036,0.461114,0.936337,0.0,MEDIUM,0
tx_33113,0.582033,0.362082,0.916491,0.35,MEDIUM,0
tx_46284,0.58202,0.318793,0.965157,0.35,MEDIUM,0
tx_46988,0.582005,0.334328,0.872642,0.55,MEDIUM,0
tx_38033,0.581943,0.304714,0.905804,0.55,MEDIUM,0
tx_43516,0.581917,0.313319,0.896059,0.55,MEDIUM,0
tx_49835,0.581871,0.296662,0.914683,0.55,MEDIUM,0
tx_48231,0.581839,0.315596,0.893301,0.55,MEDIUM,0
tx_33027,0.581735,0.304962,0.905007,0.55,MEDIUM,0
tx_49244,0.581701,0.425131,0.97598,0.0,MEDIUM,0
tx_30057,0.581686,0.44553,0.952993,0.0,MEDIUM,0
tx_49528,0.581681,0.255851,0.96012,0.55,MEDIUM,0
tx_33869,0.581665,0.454828,0.942481,0.0,MEDIUM,0
tx_39385,0.581654,0.343868,0.936035,0.35,MEDIUM,0
tx_5104,0.581616,0.431358,0.968762,0.0,MEDIUM,0
tx_33437,0.581595,0.390887,0.80799,0.55,MEDIUM,0
tx_46556,0.581536,0.317868,0.889987,0.55,MEDIUM,0
tx_45849,0.581523,0.315753,0.854835,0.65,MEDIUM,0
tx_47205,0.581355,0.241147,0.938347,0.65,MEDIUM,0
tx_35453,0.581336,0.338561,0.941209,0.35,MEDIUM,0
acc_M1876181909,0.581332,0.487646,0.904728,0.0,MEDIUM,0
tx_14954,0.581326,0.441282,0.956874,0.0,MEDIUM,0
tx_3486,0.581306,0.460049,0.935708,0.0,MEDIUM,0
tx_25669,0.581284,0.434641,0.964238,0.0,MEDIUM,0
tx_42786,0.581216,0.338472,0.941009,0.35,MEDIUM,0
tx_13125,0.581152,0.424366,0.975467,0.0,MEDIUM,0
tx_39465,0.581145,0.313573,0.968843,0.35,MEDIUM,0
tx_20990,0.581124,0.451831,0.9445,0.0,MEDIUM,0
tx_42688,0.581104,0.321843,0.884436,0.55,MEDIUM,0
tx_31703,0.581059,0.419201,0.981047,0.0,MEDIUM,0
tx_39716,0.581052,0.337759,0.866401,0.55,MEDIUM,0
tx_48847,0.581009,0.493656,0.897158,0.0,MEDIUM,0
tx_47717,0.580926,0.357136,0.919288,0.35,MEDIUM,0
tx_30044,0.580896,0.428619,0.970043,0.0,MEDIUM,0
acc_C232042179,0.580896,0.498941,0.722181,0.45,MEDIUM,0
acc_M1224642639,0.580888,0.508796,0.879824,0.0,MEDIUM,0
tx_34602,0.580829,0.456741,0.938239,0.0,MEDIUM,0
acc_M1510692106,0.580814,0.507971,0.880567,0.0,MEDIUM,0
tx_38685,0.580759,0.261686,0.951252,0.55,MEDIUM,0
tx_46345,0.580732,0.263438,0.911714,0.65,MEDIUM,0
tx_7601,0.580645,0.443961,0.952155,0.0,MEDIUM,0
tx_15848,0.580615,0.513505,0.873843,0.0,MEDIUM,0
tx_11144,0.580592,0.416924,0.982441,0.0,MEDIUM,0
tx_47287,0.580564,0.286804,0.922507,0.55,MEDIUM,0
tx_49182,0.580518,0.248621,0.965346,0.55,MEDIUM,0
tx_43242,0.580499,0.270403,0.940794,0.55,MEDIUM,0
tx_34895,0.58048,0.340904,0.861433,0.55,MEDIUM,0
tx_37303,0.580458,0.315644,0.889795,0.55,MEDIUM,0
tx_31772,0.580454,0.426937,0.970832,0.0,MEDIUM,0
tx_5119,0.580445,0.450758,0.944011,0.0,MEDIUM,0
tx_3910,0.580371,0.430352,0.96678,0.0,MEDIUM,0
tx_47257,0.580363,0.308071,0.860578,0.65,MEDIUM,0
tx_45377,0.580361,0.437761,0.958422,0.0,MEDIUM,0
acc_M1303122461,0.580352,0.526371,0.858712,0.0,MEDIUM,0
acc_C592487119,0.58034,0.48668,0.734586,0.45,MEDIUM,0
tx_42356,0.580334,0.267598,0.943538,0.55,MEDIUM,0
acc_C330140005,0.580332,0.48854,0.732472,0.45,MEDIUM,0
tx_20100,0.580296,0.413339,0.985734,0.0,MEDIUM,0
tx_33793,0.580265,0.450524,0.943825,0.0,MEDIUM,0
acc_C1892627769,0.580258,0.470118,0.715514,0.55,MEDIUM,0
tx_45968,0.58025,0.337951,0.86418,0.55,MEDIUM,0
tx_4387,0.580245,0.447933,0.946687,0.0,MEDIUM,0
acc_C76379039,0.580239,0.489302,0.731383,0.45,MEDIUM,0
tx_47190,0.580149,0.334859,0.867407,0.55,MEDIUM,0
tx_41150,0.580096,0.383977,0.812016,0.55,MEDIUM,0
tx_47763,0.579985,0.351429,0.923356,0.35,MEDIUM,0
tx_41730,0.579942,0.223973,0.954136,0.65,MEDIUM,0
tx_42363,0.579894,0.43967,0.955107,0.0,MEDIUM,0
tx_45098,0.579888,0.374614,0.89703,0.35,MEDIUM,0
tx_20988,0.579888,0.485976,0.902996,0.0,MEDIUM,0
tx_42893,0.579873,0.231385,0.945624,0.65,MEDIUM,0
tx_28573,0.579863,0.446139,0.947751,0.0,MEDIUM,0
tx_42755,0.579809,0.333451,0.943141,0.35,MEDIUM,0
acc_C266659740,0.579779,0.486132,0.733798,0.45,MEDIUM,0
tx_28696,0.579712,0.432687,0.962507,0.0,MEDIUM,0
tx_42587,0.579671,0.283275,0.886742,0.65,MEDIUM,0
tx_44143,0.579666,0.293186,0.98808,0.35,MEDIUM,0
tx_47655,0.579648,0.339546,0.823379,0.65,MEDIUM,0
tx_33406,0.579586,0.327003,0.837337,0.65,MEDIUM,0
tx_3062,0.579558,0.436227,0.958138,0.0,MEDIUM,0
tx_23372,0.579501,0.446794,0.946109,0.0,MEDIUM,0
tx_47181,0.579465,0.317225,0.960536,0.35,MEDIUM,0
acc_M1072499716,0.579453,0.50964,0.875288,0.0,MEDIUM,0
tx_47481,0.579435,0.319954,0.957389,0.35,MEDIUM,0
tx_49004,0.579402,0.33416,0.866325,0.55,MEDIUM,0
acc_M559864715,0.579401,0.509511,0.875302,0.0,MEDIUM,0
tx_34715,0.579395,0.301734,0.902787,0.55,MEDIUM,0
acc_C216112262,0.579394,0.504767,0.711871,0.45,MEDIUM,0
tx_23312,0.579391,0.45449,0.937177,0.0,MEDIUM,0
acc_C1064711525,0.579374,0.48741,0.731348,0.45,MEDIUM,0
tx_45650,0.579372,0.421023,0.97478,0.0,MEDIUM,0
tx_42127,0.579368,0.21539,0.962355,0.65,MEDIUM,0
tx_39741,0.579302,0.407321,0.85877,0.35,MEDIUM,0
tx_45617,0.579278,0.389302,0.80398,0.55,MEDIUM,0
tx_36863,0.579259,0.295934,0.871471,0.65,MEDIUM,0
tx_46638,0.57924,0.375804,0.81907,0.55,MEDIUM,0
tx_34822,0.579239,0.398557,0.86847,0.35,MEDIUM,0
tx_49049,0.579229,0.33011,0.870447,0.55,MEDIUM,0
tx_16731,0.579164,0.46409,0.92581,0.0,MEDIUM,0
tx_49730,0.579107,0.359398,0.912196,0.35,MEDIUM,0
acc_C803961184,0.579099,0.473533,0.708773,0.55,MEDIUM,0
tx_36720,0.57909,0.286728,0.881406,0.65,MEDIUM,0
tx_41765,0.57908,0.426347,0.83681,0.35,MEDIUM,0
tx_46482,0.579025,0.354339,0.917681,0.35,MEDIUM,0
tx_24579,0.578853,0.424173,0.969938,0.0,MEDIUM,0
tx_23635,0.578849,0.401012,0.752234,0.65,MEDIUM,0
acc_M89352136,0.578846,0.504857,0.879152,0.0,MEDIUM,0
tx_33024,0.578796,0.295827,0.982933,0.35,MEDIUM,0
tx_33006,0.57876,0.258469,0.949872,0.55,MEDIUM,0
tx_48966,0.578743,0.288797,0.915712,0.55,MEDIUM,0
tx_44935,0.578682,0.286111,0.881079,0.65,MEDIUM,0
tx_33084,0.578676,0.437937,0.954012,0.0,MEDIUM,0
tx_48731,0.578632,0.321116,0.954075,0.35,MEDIUM,0
acc_M1443370862,0.578593,0.485599,0.900183,0.0,MEDIUM,0
tx_35450,0.578567,0.406539,0.857812,0.35,MEDIUM,0
tx_39571,0.578559,0.33127,0.867469,0.55,MEDIUM,0
tx_48758,0.578559,0.235181,0.938068,0.65,MEDIUM,0
tx_37447,0.578549,0.373402,0.895046,0.35,MEDIUM,0
tx_7205,0.57848,0.331846,0.941622,0.35,MEDIUM,0
tx_45799,0.578478,0.300208,0.864711,0.65,MEDIUM,0
tx_14520,0.578403,0.397168,0.867942,0.35,MEDIUM,0
tx_33193,0.578403,0.337633,0.934922,0.35,MEDIUM,0
tx_43844,0.578367,0.347344,0.923907,0.35,MEDIUM,0
tx_49529,0.578324,0.39625,0.79378,0.55,MEDIUM,0
tx_29734,0.578291,0.319438,0.955109,0.35,MEDIUM,0
tx_14652,0.57827,0.315453,0.95954,0.35,MEDIUM,0
tx_20330,0.578267,0.300531,0.97632,0.35,MEDIUM,0
tx_37483,0.578246,0.362111,0.831991,0.55,MEDIUM,0
tx_38111,0.578206,0.275371,0.891972,0.65,MEDIUM,0
tx_44674,0.578153,0.330847,0.94193,0.35,MEDIUM,0
tx_48479,0.578129,0.204323,0.971708,0.65,MEDIUM,0
tx_22646,0.57807,0.372079,0.820336,0.55,MEDIUM,0
tx_35402,0.578065,0.238379,0.970735,0.55,MEDIUM,0
tx_21527,0.578058,0.449616,0.939326,0.0,MEDIUM,0
acc_M500597034,0.578046,0.486529,0.897771,0.0,MEDIUM,0
tx_38975,0.578042,0.471386,0.914796,0.0,MEDIUM,0
tx_26668,0.578008,0.437011,0.953383,0.0,MEDIUM,0
tx_16659,0.578006,0.434785,0.955883,0.0,MEDIUM,0
tx_30245,0.577994,0.450445,0.938233,0.0,MEDIUM,0
tx_25725,0.577949,0.389736,0.875168,0.35,MEDIUM,0
tx_15453,0.577948,0.350422,0.919395,0.35,MEDIUM,0
tx_45820,0.577937,0.239597,0.931545,0.65,MEDIUM,0
tx_34578,0.577918,0.259141,0.947012,0.55,MEDIUM,0
tx_47514,0.577906,0.293867,0.982914,0.35,MEDIUM,0
tx_40428,0.577884,0.374001,0.89271,0.35,MEDIUM,0
tx_43483,0.577879,0.290626,0.873993,0.65,MEDIUM,0
tx_26284,0.57786,0.442207,0.947168,0.0,MEDIUM,0
tx_44606,0.577775,0.419778,0.972187,0.0,MEDIUM,0
tx_46324,0.577708,0.261174,0.9442,0.55,MEDIUM,0
acc_M755576935,0.577686,0.480845,0.903265,0.0,MEDIUM,0
tx_37067,0.577661,0.444607,0.943971,0.0,MEDIUM,0
tx_40831,0.577639,0.430261,0.960054,0.0,MEDIUM,0
tx_28339,0.57763,0.435344,0.954313,0.0,MEDIUM,0
acc_C1419710944,0.577627,0.489926,0.72415,0.45,MEDIUM,0
tx_16135,0.577571,0.414253,0.977892,0.0,MEDIUM,0
tx_36056,0.577569,0.333357,0.825146,0.65,MEDIUM,0
tx_44932,0.577481,0.267033,0.93704,0.55,MEDIUM,0
tx_49990,0.577473,0.34817,0.976992,0.2,MEDIUM,0
tx_48979,0.577432,0.304535,0.969729,0.35,MEDIUM,0
tx_48412,0.577398,0.331585,0.939212,0.35,MEDIUM,0
tx_46711,0.577395,0.323828,0.872932,0.55,MEDIUM,0
acc_M726862337,0.577376,0.51099,0.868575,0.0,MEDIUM,0
tx_20777,0.577348,0.42269,0.967844,0.0,MEDIUM,0
tx_24442,0.577319,0.407847,0.984469,0.0,MEDIUM,0
acc_C2075521461,0.577306,0.472941,0.873706,0.1,MEDIUM,0
tx_32269,0.577305,0.423638,0.966671,0.0,MEDIUM,0
tx_12857,0.577296,0.418497,0.97243,0.0,MEDIUM,0
tx_37412,0.577294,0.410629,0.981278,0.0,MEDIUM,0
tx_30932,0.577288,0.42237,0.968054,0.0,MEDIUM,0
tx_40529,0.577284,0.388986,0.799351,0.55,MEDIUM,0
tx_45773,0.577263,0.329535,0.866181,0.55,MEDIUM,0
tx_47956,0.577217,0.258887,0.945544,0.55,MEDIUM,0
tx_9879,0.577201,0.381274,0.882818,0.35,MEDIUM,0
tx_45636,0.577145,0.427084,0.962393,0.0,MEDIUM,0
tx_26574,0.5771,0.313862,0.958405,0.35,MEDIUM,0
tx_32557,0.577059,0.322282,0.836331,0.65,MEDIUM,0
tx_39665,0.576974,0.310872,0.961453,0.35,MEDIUM,0
tx_31658,0.576942,0.260899,0.942594,0.55,MEDIUM,0
tx_49581,0.576902,0.22605,0.944198,0.65,MEDIUM,0
tx_17484,0.576897,0.446831,0.939557,0.0,MEDIUM,0
tx_44870,0.576889,0.306249,0.966443,0.35,MEDIUM,0
tx_18350,0.576883,0.465695,0.918301,0.0,MEDIUM,0
tx_35588,0.576863,0.452022,0.933633,0.0,MEDIUM,0
tx_41562,0.576855,0.443189,0.7373,0.55,MEDIUM,0
tx_44867,0.576833,0.337632,0.930998,0.35,MEDIUM,0
tx_44718,0.576832,0.460781,0.923701,0.0,MEDIUM,0
tx_1511,0.576784,0.422008,0.967201,0.0,MEDIUM,0
tx_37996,0.576724,0.318114,0.877682,0.55,MEDIUM,0
tx_12692,0.576721,0.42758,0.960776,0.0,MEDIUM,0
tx_24328,0.576699,0.399974,0.991777,0.0,MEDIUM,0
tx_37065,0.576696,0.361364,0.791455,0.65,MEDIUM,0
acc_C1636588021,0.576692,0.485609,0.72667,0.45,MEDIUM,0
tx_45564,0.576659,0.366009,0.823637,0.55,MEDIUM,0
tx_45906,0.576627,0.401859,0.745728,0.65,MEDIUM,0
acc_M197162702,0.576608,0.491897,0.888134,0.0,MEDIUM,0
tx_7057,0.576605,0.414708,0.974966,0.0,MEDIUM,0
tx_15039,0.576569,0.425866,0.962323,0.0,MEDIUM,0
tx_21457,0.576557,0.460472,0.923362,0.0,MEDIUM,0
tx_13682,0.576517,0.412251,0.97751,0.0,MEDIUM,0
tx_49966,0.576499,0.459697,0.924087,0.0,MEDIUM,0
tx_47636,0.576442,0.42984,0.957533,0.0,MEDIUM,0
tx_39260,0.576407,0.311581,0.959239,0.35,MEDIUM,0
tx_43773,0.576362,0.442832,0.942718,0.0,MEDIUM,0
tx_23784,0.576359,0.395147,0.921357,0.2,MEDIUM,0
tx_17170,0.57634,0.431161,0.955793,0.0,MEDIUM,0
